date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:17	808/808	---M-Z	200	added ('OK')	application/javascript	etag:%22328-573fde3ea8c42-gzip%22	https://sproutsend.com/wp-content/themes/sproutsend/theme/build/js/webpack.common.js	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/themes/sproutsend/theme/build/js/webpack.common.js	(from https://www.technex.in/initiative/)
14:54:18	426526/426526	---M--	200	added ('OK')	image/jpeg	etag:%229178272d7fdf6454775b81074f2eeff1%22	https://res.cloudinary.com/vivekisgreat/image/upload/v1545566989/technex/Inintiative_BG_DJ.jpg	D:/@WEB/!!technix/technix/res.cloudinary.com/vivekisgreat/image/upload/v1545566989/technex/Inintiative_BG_DJ.jpg	(from https://www.technex.in/initiative/)
14:54:19	64923/64923	---M--	200	added ('OK')	image/png	etag:%22aaa2b83ef4203b0f159939f402acbb19%22	https://res.cloudinary.com/vivekisgreat/image/upload/v1545567170/technex/panel.png	D:/@WEB/!!technix/technix/res.cloudinary.com/vivekisgreat/image/upload/v1545567170/technex/panel.png	(from https://www.technex.in/initiative/)
14:54:19	257983/257983	---M--	200	added ('OK')	image/jpeg	etag:%22bc9b5c0e6e1071887faab5546e75e9a5%22	https://res.cloudinary.com/vivekisgreat/image/upload/v1545568459/technex/INITIATIVE_MOB.jpg	D:/@WEB/!!technix/technix/res.cloudinary.com/vivekisgreat/image/upload/v1545568459/technex/INITIATIVE_MOB.jpg	(from https://www.technex.in/initiative/)
14:54:20	67336/67336	---M--	200	added ('OK')	image/png	etag:%22459120d561ed1eb8e3c68c55b12a91f6%22	https://res.cloudinary.com/vivekisgreat/image/upload/v1545567088/technex/cycle.png	D:/@WEB/!!technix/technix/res.cloudinary.com/vivekisgreat/image/upload/v1545567088/technex/cycle.png	(from https://www.technex.in/initiative/)
14:54:20	56459/56459	---M--	200	added ('OK')	image/png	etag:%22b407ef45479b41c8e64dfe6181f46891%22	https://res.cloudinary.com/vivekisgreat/image/upload/v1545567286/technex/zero.png	D:/@WEB/!!technix/technix/res.cloudinary.com/vivekisgreat/image/upload/v1545567286/technex/zero.png	(from https://www.technex.in/initiative/)
14:54:20	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225bffef56-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201851	D:/@WEB/!!technix/technix/s0.wp.com/wp-content/js/devicepx-jetpack6864.js	(from https://www.technex.in/initiative/)
14:54:22	594/594	---M-Z	200	added ('OK')	application/javascript	etag:%22252-57412162aefb6-gzip%22	https://sproutsend.com/wp-content/plugins/responsive-cookie-consent/includes/js/scripts.js?ver=1.0	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/plugins/responsive-cookie-consent/includes/js/scripts5152.js	(from https://www.technex.in/initiative/)
14:54:24	183935/183935	---M-Z	200	added ('OK')	application/javascript	etag:%222ce7f-573fde3ea885a-gzip%22	https://sproutsend.com/wp-content/themes/sproutsend/theme/build/js/vendors.js	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/themes/sproutsend/theme/build/js/vendors.js	(from https://www.technex.in/initiative/)
14:54:26	3484/3484	---M-Z	200	added ('OK')	application/javascript	etag:%22d9c-573fde3eaaf6a-gzip%22	https://sproutsend.com/wp-content/themes/sproutsend/theme/build/vendors/rellax/rellax.min.js	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/themes/sproutsend/theme/build/vendors/rellax/rellax.min.js	(from https://www.technex.in/initiative/)
14:54:26	677039/677039	---MCZ	200	added ('OK')	application/javascript	etag:%22a54af-573fde3ea8c42-gzip%22	https://sproutsend.com/wp-content/themes/sproutsend/theme/build/js/app.js	D:/@WEB/!!technix/technix/sproutsend.com/wp-content/themes/sproutsend/theme/build/js/app.js	(from https://www.technex.in/initiative/)
14:54:26	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:%2257b-57d3a71e8f970-gzip%22	https://sproutsend.com/wp-includes/js/wp-embed.min.js?ver=4.9.8	D:/@WEB/!!technix/technix/sproutsend.com/wp-includes/js/wp-embed.min5010.js	(from https://www.technex.in/initiative/)
14:54:27	8687/8687	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225bffef4b-331d%22	https://stats.wp.com/e-201851.js	D:/@WEB/!!technix/technix/stats.wp.com/e-201851.js	(from https://www.technex.in/initiative/)
14:54:28	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:25%20GMT	https://www.technex.in/sponsors/embedcode/classic-10_7.css	D:/@WEB/!!technix/technix/www.technex.in/sponsors/embedcode/classic-10_7.html	(from https://www.technex.in/sponsors/)
14:54:28	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:26%20GMT	https://www.technex.in/sponsors/wp-content/themes/charitus/assets/fonts/flaticon.css	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/themes/charitus/assets/fonts/flaticon.html	(from https://www.technex.in/sponsors/)
14:54:28	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:27%20GMT	https://www.technex.in/sponsors/our-sponsors/	D:/@WEB/!!technix/technix/www.technex.in/sponsors/our-sponsors/index.html	(from https://www.technex.in/sponsors/)
14:54:29	17108/17108	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.css	(from https://www.technex.in/sponsors/)
14:54:30	12650/12650	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/public.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/public.css	(from https://www.technex.in/sponsors/)
14:54:31	28983/28983	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/font-awesome.css	(from https://www.technex.in/sponsors/)
14:54:32	72258/72258	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/animate.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/css/animate.css	(from https://www.technex.in/sponsors/)
14:54:32	7788/7788	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/popup/magnific-popup.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/easy-facebook-likebox/public/assets/popup/magnific-popup.css	(from https://www.technex.in/sponsors/)
14:54:33	7864/7864	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/sb-instagram.min.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/instagram-feed/css/sb-instagram.min.css	(from https://www.technex.in/sponsors/)
14:54:34	31020/31020	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/font-awesome/4.7.0/css/font-awesome.min.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.technex.in/sponsors/)
14:54:34	10743/10743	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/charitable/assets/css/charitable.min.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/charitable/assets/css/charitable.min.css	(from https://www.technex.in/sponsors/)
14:54:35	23180/23180	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/style.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/style.css	(from https://www.technex.in/sponsors/)
14:54:37	121565/121565	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/bootstrap.min.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/bootstrap.min.css	(from https://www.technex.in/sponsors/)
14:54:37	8038/8038	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/icons/linea/styles.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/icons/linea/styles.css	(from https://www.technex.in/sponsors/)
14:54:38	8595/8595	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/icons/linearicons/style.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/icons/linearicons/style.css	(from https://www.technex.in/sponsors/)
14:54:39	29259/29259	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css	(from https://www.technex.in/sponsors/)
14:54:40	10730/10730	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/lightcase.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/lightcase.css	(from https://www.technex.in/sponsors/)
14:54:40	4758/4758	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/owl.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/owl.css	(from https://www.technex.in/sponsors/)
14:54:42	116214/116214	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/main.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/main.css	(from https://www.technex.in/sponsors/)
14:54:42	10576/10576	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/color.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/color.css	(from https://www.technex.in/sponsors/)
14:54:43	19585/19585	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/responsive.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/responsive.css	(from https://www.technex.in/sponsors/)
14:54:44	0/0	---M--	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/custom.css	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/custom.css	(from https://www.technex.in/sponsors/)
14:54:44	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:42%20GMT	https://www.technex.in/sponsors/wp-content/plugins/js_composer/assets/css/js_composer.min.css	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/plugins/js_composer/assets/css/js_composer.min.html	(from https://www.technex.in/sponsors/)
14:54:45	94993/94993	---M--	200	added ('OK')	application/javascript	etag:%22fea26becff163da78dd1cdd52ecc6adc%22	https://platform.twitter.com/widgets.js?ver=4.8.8	D:/@WEB/!!technix/technix/platform.twitter.com/widgets9537.js	(from https://www.technex.in/sponsors/)
14:54:46	97184/97184	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Oct%202017%2005:34:41%20GMT	https://10x10philanthropy.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-includes/js/jquery/jqueryb8ff.js	(from https://www.technex.in/sponsors/)
14:54:47	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Oct%202017%2005:34:41%20GMT	https://10x10philanthropy.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.technex.in/sponsors/)
14:54:47	21094/21094	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Oct%202017%2005:35:29%20GMT	https://10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/popup/jquery.magnific-popup.min.js?ver=4.3.2	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/popup/jquery.magnific-popup.min274c.js	(from https://www.technex.in/sponsors/)
14:54:47	3128/3128	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Oct%202017%2005:35:29%20GMT	https://10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/js/jquery.cookie.js?ver=4.3.2	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/js/jquery.cookie274c.js	(from https://www.technex.in/sponsors/)
14:54:48	5382/5382	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20Oct%202017%2005:35:29%20GMT	https://10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/js/public.js?ver=4.3.2	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-content/plugins/easy-facebook-likebox/public/assets/js/public274c.js	(from https://www.technex.in/sponsors/)
14:54:48	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:46%20GMT	https://www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-32x32.png	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-32x32.html	(from https://www.technex.in/sponsors/)
14:54:48	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:46%20GMT	https://www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-192x192.png	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-192x192.html	(from https://www.technex.in/sponsors/)
14:54:49	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:47%20GMT	https://www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-180x180.png	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/uploads/2017/09/cropped-10x10Logo-180x180.html	(from https://www.technex.in/sponsors/)
14:54:49	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:24:47%20GMT	https://www.technex.in/sponsors/wp-content/uploads/2017/09/handHome.jpg	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/uploads/2017/09/handHome.html	(from https://www.technex.in/sponsors/)
14:54:50	45063/45063	---M--	200	added ('OK')	image/jpeg	etag:%225c4bc693-b007%22	https://www.theindianwire.com/wp-content/uploads/2018/07/reliance-industries-acquires-stake-in-eros-international.jpg	D:/@WEB/!!technix/technix/www.theindianwire.com/wp-content/uploads/2018/07/reliance-industries-acquires-stake-in-eros-international.jpg	(from https://www.technex.in/sponsors/)
14:54:51	57983/57983	---M--	200	added ('OK')	image/png	etag:5ca02f0ec1f2913390085d98666ed550	https://upload.wikimedia.org/wikipedia/en/f/ff/Wipro_Logo_1.png	D:/@WEB/!!technix/technix/upload.wikimedia.org/wikipedia/en/f/ff/Wipro_Logo_1.png	(from https://www.technex.in/sponsors/)
14:54:52	18069/18069	---M--	200	added ('OK')	image/jpeg	etag:%2258253b4c-4695%22	https://www.rcrwireless.com/wp-content/uploads/2014/04/vmware-logo-web-new.jpg	D:/@WEB/!!technix/technix/www.rcrwireless.com/wp-content/uploads/2014/04/vmware-logo-web-new.jpg	(from https://www.technex.in/sponsors/)
14:54:52	36345/36345	---M-Z	200	added ('OK')	image/jpeg	etag:0x8D5B66924B905E8	https://bccdn.azureedge.net/favicons/b2c/britishcouncil_og_logo.jpg	D:/@WEB/!!technix/technix/bccdn.azureedge.net/favicons/b2c/britishcouncil_og_logo.jpg	(from https://www.technex.in/sponsors/)
14:54:56	80127/80127	---M--	200	added ('OK')	image/jpeg	etag:%221550913370%22	http://www.vimn.com/press/comedycentral/system/files/styles/background/private/cc_wide.jpg?itok=0ZKJV2B7	D:/@WEB/!!technix/technix/www.vimn.com/press/comedycentral/system/files/styles/background/private/cc_widea339.jpg	(from https://www.technex.in/sponsors/)
14:54:57	15801/15801	---M--	200	added ('OK')	image/jpeg	etag:%225be08131-3db9%22	https://images.dazeinfo.com/wp-content/uploads/2018/11/dc-Cover-6a0b8qbb0pf9edgc5bba3rt6b1-20170303200916.Medi_.jpeg	D:/@WEB/!!technix/technix/images.dazeinfo.com/wp-content/uploads/2018/11/dc-Cover-6a0b8qbb0pf9edgc5bba3rt6b1-20170303200916.Medi_.jpg	(from https://www.technex.in/sponsors/)
14:54:59	56060/56060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Aug%202016%2011:02:03%20GMT	https://pbs.twimg.com/profile_images/762605287207342080/S6dpdHM8.jpg	D:/@WEB/!!technix/technix/pbs.twimg.com/profile_images/762605287207342080/S6dpdHM8.jpg	(from https://www.technex.in/sponsors/)
14:54:59	46264/46264	---M--	200	added ('OK')	image/png	etag:a90662b9699ae9c8e1bcc186f547f55c	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/NTPC_Logo.svg/1200px-NTPC_Logo.svg.png	D:/@WEB/!!technix/technix/upload.wikimedia.org/wikipedia/commons/thumb/f/fe/NTPC_Logo.svg/1200px-NTPC_Logo.svg.png	(from https://www.technex.in/sponsors/)
14:55:01	41265/41265	---M--	200	added ('OK')	image/JPEG	etag:%22e2e94808e2f2255c534b198871ad467b%22	https://assets.pcmag.com/media/images/408546-amazon-web-services-logo.jpg	D:/@WEB/!!technix/technix/assets.pcmag.com/media/images/408546-amazon-web-services-logo.jpg	(from https://www.technex.in/sponsors/)
14:55:10	74912/74912	---MCZ	200	added ('OK')	image/png	etag:W/%22124a0-552a75d01afe8%22	https://cumulusnetworks.com/blog/wp-content/uploads/PFC.png	D:/@WEB/!!technix/technix/cumulusnetworks.com/blog/wp-content/uploads/PFC.png	(from https://www.technex.in/sponsors/)
14:55:14	62460/62460	---M--	200	added ('OK')	image/jpeg	etag:%2227d88f6e45e6e8a71043dea718860b70%22	https://cdn-www.bluestacks.com/bs-images/social_network_image.jpg	D:/@WEB/!!technix/technix/cdn-www.bluestacks.com/bs-images/social_network_image.jpg	(from https://www.technex.in/sponsors/)
14:55:15	4085/4085	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Feb%202019%2009:25:13%20GMT	https://img.etimg.com/thumb/msid-63319054,width-300,imgsize-10299,resizemode-4/sbi.jpg	D:/@WEB/!!technix/technix/img.etimg.com/thumb/msid-63319054,width-300,imgsize-10299,resizemode-4/sbi.jpg	(from https://www.technex.in/sponsors/)
14:55:17	838/838	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Feb%202019%2009:25:15%20GMT	https://www.technex.in/sponsors/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css	D:/@WEB/!!technix/technix/www.technex.in/sponsors/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.html	(from https://www.technex.in/sponsors/)
